time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,32,5,30.683482142857137,10.532628024812047,346.5825892857143,45.49560546875,14.171267823976937,346.5825892857143,43.166632401315795,15.386658201070826,284.16683799342104
61,49,9,30.125,27.630224386003277,628.8750000000001,39.806375385802475,30.879019291040546,628.8750000000001,42.699766995614034,33.79359294681354,515.7020970394735
121,69,9,37.48209325396826,20.5420562815826,562.6611607142858,47.873716001157405,20.569801330662237,562.6611607142858,51.89141167534722,26.937459579843537,432.977294921875
181,91,10,43.55058035714286,25.689788756911973,564.4941964285714,46.09395345052083,22.15786267504261,564.4941964285714,53.69545384457236,24.070283784386625,463.04546155427636
241,100,6,65.15900297619048,35.01990028830385,209.04598214285716,72.32835557725696,24.30733898014929,209.04598214285716,72.6263213575932,22.336141769918626,164.2420718544408
301,98,9,53.180505952380955,32.45942365520032,421.3754464285715,61.37514467592593,26.176887807143498,421.3754464285715,59.070395307931285,31.999111162845512,368.36644222861844
361,91,6,66.35982142857142,26.106336923315716,201.84107142857138,75.60164840133102,20.731857603581055,201.84107142857138,83.9665463096217,17.897058684977207,96.20072214226974
421,80,7,57.9939413265306,26.032839445717,294.0424107142857,64.78155226934524,11.900215108487101,294.0424107142857,64.48561589520676,20.120697246623845,248.60068873355266
481,74,8,56.69029017857142,24.937550898229716,346.47767857142856,64.04173109266493,25.847923150707242,346.47767857142856,66.80217542146383,26.703367335330487,265.5825966282895
541,61,5,47.504910714285714,39.70317337649351,262.47544642857144,52.06027560763889,41.126559002198206,262.47544642857144,47.621813322368425,38.674623864797496,261.89093338815786
601,45,3,55.24866071428571,39.64561135226836,134.25401785714286,55.29717339409722,31.23167784671871,134.25401785714286,58.24745579769737,38.51095405301039,125.25763260690789
661,40,3,70.19910714285714,21.072071380933657,89.40267857142857,65.68919994212963,15.135937826772064,89.40267857142857,59.57009834155702,13.117004888634263,121.28970497532895
721,30,2,68.65825892857143,31.173437499999995,62.68348214285715,69.74758572048611,8.045111762152775,62.68348214285715,62.44956568667763,11.209588301809216,75.10086862664474
781,12,2,41.80558035714286,31.045312499999998,116.38883928571428,47.57113986545139,25.464206271701393,116.38883928571428,49.43767346833882,23.136660927220397,101.12465306332237
841,3,1,23.101785714285715,0.0,76.89821428571429,24.346923828125,0.0,76.89821428571429,32.898912931743425,0.0,67.10108706825658
