time-step,number of users,exec time,pricing time,two-phases time
1,32,0.03585410118103027,0.018030643463134766,[]
61,49,0.0014951229095458984,0.019539594650268555,[]
121,69,0.0021033287048339844,0.025112390518188477,[]
181,91,0.002738475799560547,0.044292449951171875,[]
241,100,0.0029256343841552734,0.030523300170898438,[]
301,98,0.0026841163635253906,0.034777164459228516,[]
361,91,0.0025854110717773438,0.028071880340576172,[]
421,80,0.002093791961669922,0.02713465690612793,[]
481,74,0.0023229122161865234,0.03407883644104004,[]
541,61,0.0013408660888671875,0.011291980743408203,[]
601,45,0.001581430435180664,0.0071756839752197266,[]
661,40,0.0014090538024902344,0.008273124694824219,[]
721,30,0.0010042190551757812,0.004143476486206055,[]
781,12,0.001138448715209961,0.0033566951751708984,[]
841,3,0.0007915496826171875,0.0012054443359375,[]
