time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001127004623413086,0.00995779037475586,[]
61,49,0.0012557506561279297,0.018921613693237305,[]
121,69,0.0015058517456054688,0.024100065231323242,[]
181,91,0.0017859935760498047,0.04197502136230469,[]
241,100,0.002588987350463867,0.02967381477355957,[]
301,98,0.002212047576904297,0.03394722938537598,[]
361,91,0.002020120620727539,0.027120113372802734,[]
421,80,0.0017397403717041016,0.027300357818603516,[]
481,74,0.0016889572143554688,0.03267526626586914,[]
541,61,0.001392364501953125,0.011233329772949219,[]
601,45,0.0011649131774902344,0.006898403167724609,[]
661,40,0.0011091232299804688,0.007791757583618164,[]
721,30,0.0010650157928466797,0.004088878631591797,[]
781,12,0.0011072158813476562,0.0029888153076171875,[]
841,3,0.0007688999176025391,0.0009570121765136719,[]
