time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0013077259063720703,0.01027536392211914,[]
61,49,0.0014836788177490234,0.019216299057006836,[]
121,69,0.0024170875549316406,0.02573561668395996,[]
181,91,0.002597808837890625,0.04347491264343262,[]
241,100,0.0019261837005615234,0.0314946174621582,[]
301,98,0.0017254352569580078,0.0424656867980957,[]
361,91,0.0017004013061523438,0.027452468872070312,[]
421,80,0.001678466796875,0.03311324119567871,[]
481,74,0.0015904903411865234,0.03325676918029785,[]
541,61,0.0012886524200439453,0.012064933776855469,[]
601,45,0.0010843276977539062,0.006852626800537109,[]
661,40,0.0009589195251464844,0.010709285736083984,[]
721,30,0.0009367465972900391,0.0038001537322998047,[]
781,12,0.000835418701171875,0.003049135208129883,[]
841,3,0.0005698204040527344,0.0008606910705566406,[]
