time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001041412353515625,0.010072708129882812,[]
61,49,0.0012195110321044922,0.018945932388305664,[]
121,69,0.0015344619750976562,0.025824546813964844,[]
181,91,0.0020475387573242188,0.04435610771179199,[]
241,100,0.002167224884033203,0.03302359580993652,[]
301,98,0.0017397403717041016,0.03993391990661621,[]
361,91,0.0017864704132080078,0.032439231872558594,[]
421,80,0.001573324203491211,0.03213024139404297,[]
481,74,0.0014543533325195312,0.03505301475524902,[]
541,61,0.0014257431030273438,0.015076875686645508,[]
601,45,0.0011937618255615234,0.009396791458129883,[]
661,40,0.0010612010955810547,0.010683774948120117,[]
721,30,0.0011484622955322266,0.006018161773681641,[]
781,12,0.001132965087890625,0.002997159957885742,[]
841,3,0.0007328987121582031,0.0010099411010742188,[]
