time-step,number of users,avg latency (for the allocated)
1,30,0.0
61,30,10.076980504008288
121,30,8.672825971880911
181,30,3.482500055629038
241,30,1.8815425785875606
301,28,1.9617730218975349
361,28,2.0344149418832074
421,23,2.363503950389532
481,21,0.9101094472054468
541,15,0.6274351713608156
601,15,0.4584815903308766
661,13,0.5292862309038026
721,9,0.9692716311859423
781,7,0.5230468076620358
841,6,0.803982371555624
