time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010612010955810547,0.010019779205322266,[]
61,49,0.0011937618255615234,0.018993616104125977,[]
121,69,0.0014216899871826172,0.023282289505004883,[]
181,91,0.0015904903411865234,0.041172027587890625,[]
241,100,0.0016226768493652344,0.026677846908569336,[]
301,98,0.0016880035400390625,0.03437495231628418,[]
361,91,0.0015058517456054688,0.028432130813598633,[]
421,80,0.001430511474609375,0.026984453201293945,[]
481,74,0.0012793540954589844,0.029178619384765625,[]
541,61,0.0010528564453125,0.010359048843383789,[]
601,45,0.000919342041015625,0.007321357727050781,[]
661,40,0.0008642673492431641,0.008279800415039062,[]
721,30,0.000713348388671875,0.004338502883911133,[]
781,12,0.0006554126739501953,0.002495288848876953,[]
841,3,0.0004477500915527344,0.0007312297821044922,[]
