time-step,number of users,avg latency (for the allocated)
1,25,0.33229106194416863
61,25,0.33229106194416863
121,25,0.16522704365455654
181,25,0.3459949371762246
241,25,0.14098923937360838
301,25,0.0269286020116513
361,25,0.14200397744011053
421,25,0.05991451513764968
481,25,0.09678716615960939
541,25,0.08330877330728786
601,25,0.3228084604357312
661,25,0.3090991351879854
721,25,0.16843029765154924
781,25,0.052487845646827805
841,25,0.17117098916384887
