time-step,number of users,exec time
1,25,0.00044465065002441406
61,25,0.0004191398620605469
121,25,0.000396728515625
181,25,0.00043272972106933594
241,25,0.0004482269287109375
301,25,0.00039458274841308594
361,25,0.0003578662872314453
421,25,0.00035834312438964844
481,25,0.0004401206970214844
541,25,0.0004012584686279297
601,25,0.00043582916259765625
661,25,0.0004038810729980469
721,25,0.0004038810729980469
781,25,0.00041985511779785156
841,25,0.0004489421844482422
