time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0007860660552978516,0.011938810348510742,[]
61,49,0.0009417533874511719,0.021615028381347656,[]
121,69,0.001123666763305664,0.02631378173828125,[]
181,91,0.0013494491577148438,0.044242143630981445,[]
241,100,0.0013356208801269531,0.030307769775390625,[]
301,98,0.0014636516571044922,0.03551912307739258,[]
361,91,0.0012395381927490234,0.029174089431762695,[]
421,80,0.0014028549194335938,0.02774810791015625,[]
481,74,0.0012767314910888672,0.03387308120727539,[]
541,61,0.0010476112365722656,0.012703657150268555,[]
601,45,0.00084686279296875,0.007811069488525391,[]
661,40,0.0008015632629394531,0.008881092071533203,[]
721,30,0.0007383823394775391,0.004938364028930664,[]
781,12,0.0006906986236572266,0.003560304641723633,[]
841,3,0.0005004405975341797,0.0010457038879394531,[]
