time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011105537414550781,0.010084152221679688,[]
61,49,0.0012772083282470703,0.019064664840698242,[]
121,69,0.0014619827270507812,0.02401900291442871,[]
181,91,0.0019779205322265625,0.04291963577270508,[]
241,100,0.0017824172973632812,0.028939008712768555,[]
301,98,0.0018315315246582031,0.033136844635009766,[]
361,91,0.0016722679138183594,0.02696537971496582,[]
421,80,0.0015532970428466797,0.026056766510009766,[]
481,74,0.0016965866088867188,0.03281712532043457,[]
541,61,0.0014536380767822266,0.011200189590454102,[]
601,45,0.0012874603271484375,0.006897449493408203,[]
661,40,0.0012099742889404297,0.007920265197753906,[]
721,30,0.0010120868682861328,0.004152536392211914,[]
781,12,0.0010373592376708984,0.0029892921447753906,[]
841,3,0.0007727146148681641,0.0009660720825195312,[]
