time-step,number of users,exec time,pricing time,two-phases time
1,32,0.2806236743927002,17.50157856941223,[]
61,49,0.24613189697265625,23.056613445281982,[]
121,69,0.9001517295837402,83.84605526924133,[]
181,91,0.8587536811828613,97.39563274383545,[]
241,100,1.4161486625671387,107.28349566459656,[]
301,98,1.3246421813964844,108.69271755218506,[]
361,91,1.3064501285552979,93.97301816940308,[]
421,80,1.2015676498413086,104.11202692985535,[]
481,74,0.7924742698669434,97.4439435005188,[]
541,61,1.1064810752868652,45.94890379905701,[]
601,45,0.6653163433074951,10.696999549865723,[]
661,40,0.45239901542663574,10.13574481010437,[]
721,30,0.4642167091369629,8.736665487289429,[]
781,12,0.20065569877624512,4.419095754623413,[]
841,3,0.010023832321166992,0.038947105407714844,[]
