time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009644031524658203,0.010067462921142578,[]
61,49,0.0016698837280273438,0.01915884017944336,[]
121,69,0.0015881061553955078,0.0259552001953125,[]
181,91,0.0029294490814208984,0.04508662223815918,[]
241,100,0.0020880699157714844,0.03267097473144531,[]
301,98,0.0027523040771484375,0.041930437088012695,[]
361,91,0.002802133560180664,0.033345699310302734,[]
421,80,0.0025904178619384766,0.032816171646118164,[]
481,74,0.0029821395874023438,0.036725521087646484,[]
541,61,0.001508951187133789,0.014837265014648438,[]
601,45,0.002404928207397461,0.009881734848022461,[]
661,40,0.0016891956329345703,0.011212825775146484,[]
721,30,0.001636505126953125,0.006330013275146484,[]
781,12,0.0014624595642089844,0.003070831298828125,[]
841,3,0.0010802745819091797,0.001363515853881836,[]
