time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011301040649414062,0.010000467300415039,[]
61,49,0.0012423992156982422,0.01893138885498047,[]
121,69,0.0013492107391357422,0.024273395538330078,[]
181,91,0.0016634464263916016,0.04093790054321289,[]
241,100,0.0016849040985107422,0.0279386043548584,[]
301,98,0.0018029212951660156,0.035468339920043945,[]
361,91,0.0014979839324951172,0.026298046112060547,[]
421,80,0.0016665458679199219,0.02812051773071289,[]
481,74,0.0015559196472167969,0.03173494338989258,[]
541,61,0.001196146011352539,0.010006189346313477,[]
601,45,0.0010459423065185547,0.006846904754638672,[]
661,40,0.0011203289031982422,0.009002923965454102,[]
721,30,0.0009238719940185547,0.004023313522338867,[]
781,12,0.0008881092071533203,0.002956390380859375,[]
841,3,0.0007064342498779297,0.0009057521820068359,[]
