time-step,number of users,exec time,pricing time,two-phases time
1,32,1.7488586902618408,0.13012456893920898,"[0.017436742782592773, 1.7305643558502197]"
61,49,3.26578426361084,0.3514273166656494,"[0.03789377212524414, 3.2273597717285156]"
121,69,7.078736782073975,0.3219296932220459,"[0.034429311752319336, 7.043668508529663]"
181,91,8.886731624603271,0.4596221446990967,"[0.042197465896606445, 8.843976736068726]"
241,100,11.702833414077759,0.45096254348754883,"[0.03240466117858887, 11.66985273361206]"
301,98,11.817187786102295,0.43816232681274414,"[0.03856611251831055, 11.77803373336792]"
361,91,10.728074312210083,0.4441370964050293,"[0.04201507568359375, 10.685314178466797]"
421,80,8.523545026779175,0.31488609313964844,"[0.030602693557739258, 8.492295742034912]"
481,74,6.3357017040252686,0.4797494411468506,"[0.0370180606842041, 6.298118829727173]"
541,61,6.479581594467163,0.1917431354522705,"[0.017052888870239258, 6.462009906768799]"
601,45,4.691478490829468,0.1345508098602295,"[0.01466679573059082, 4.6763014793396]"
661,40,4.290745735168457,0.10341811180114746,"[0.012223482131958008, 4.277978181838989]"
721,30,2.3945839405059814,0.05832099914550781,"[0.006953001022338867, 2.387134313583374]"
781,12,0.5738162994384766,0.12863945960998535,"[0.010955333709716797, 0.5622432231903076]"
841,3,0.14956045150756836,0.004857540130615234,"[0.0016624927520751953, 0.1473522186279297]"
