time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0014920234680175781,0.010286808013916016,[]
61,49,0.001455068588256836,0.019391298294067383,[]
121,69,0.0020084381103515625,0.025198698043823242,[]
181,91,0.0025110244750976562,0.045531511306762695,[]
241,100,0.002408742904663086,0.032312870025634766,[]
301,98,0.0029706954956054688,0.0449213981628418,[]
361,91,0.002839326858520508,0.028393983840942383,[]
421,80,0.0024666786193847656,0.0337526798248291,[]
481,74,0.001993417739868164,0.03341817855834961,[]
541,61,0.0014348030090332031,0.012304067611694336,[]
601,45,0.001920938491821289,0.007216691970825195,[]
661,40,0.0018837451934814453,0.011986732482910156,[]
721,30,0.0014314651489257812,0.00425410270690918,[]
781,12,0.0016679763793945312,0.003086566925048828,[]
841,3,0.0010833740234375,0.0012900829315185547,[]
