time-step,number of users,exec time,pricing time,two-phases time
1,32,0.8942537307739258,0.05402517318725586,[]
61,49,1.2644903659820557,0.2831268310546875,[]
121,69,3.1569876670837402,1.0502073764801025,[]
181,91,4.9105000495910645,77.37780499458313,[]
241,100,5.91419792175293,123.89540219306946,[]
301,98,2.4065191745758057,17.427292823791504,[]
361,91,2.225048065185547,0.90816330909729,[]
421,80,2.0184450149536133,20.45244526863098,[]
481,74,1.7982547283172607,0.44531822204589844,[]
541,61,1.5035536289215088,0.939558744430542,[]
601,45,1.0960359573364258,0.20706391334533691,[]
661,40,1.002915382385254,16.286585092544556,[]
721,30,0.726395845413208,0.09681057929992676,[]
781,12,0.2925291061401367,0.015954256057739258,[]
841,3,0.07533621788024902,0.0019719600677490234,[]
