time-step,number of users,exec time,pricing time,two-phases time
1,32,0.28304028511047363,0.0003807544708251953,[]
61,49,0.25166893005371094,0.0005292892456054688,[]
121,69,0.914055347442627,89.46711611747742,[]
181,91,0.846735954284668,103.56133913993835,[]
241,100,1.3829212188720703,125.56545734405518,[]
301,98,1.3045575618743896,167.6789093017578,[]
361,91,1.3049571514129639,107.36985111236572,[]
421,80,1.2231268882751465,148.07158851623535,[]
481,74,0.7895386219024658,101.87761807441711,[]
541,61,1.1520466804504395,57.10125422477722,[]
601,45,0.6781485080718994,11.090799331665039,[]
661,40,0.42135167121887207,20.15634250640869,[]
721,30,0.5022118091583252,9.326057195663452,[]
781,12,0.21716547012329102,0.0002551078796386719,[]
841,3,0.0108642578125,0.00019240379333496094,[]
