time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0009517669677734375,0.009929418563842773,[]
61,49,0.0012781620025634766,0.019652366638183594,[]
121,69,0.001474142074584961,0.02504587173461914,[]
181,91,0.0021140575408935547,0.04318428039550781,[]
241,100,0.0019488334655761719,0.03186941146850586,[]
301,98,0.0021195411682128906,0.0435488224029541,[]
361,91,0.00170135498046875,0.028191804885864258,[]
421,80,0.0023071765899658203,0.033356428146362305,[]
481,74,0.0018415451049804688,0.03339982032775879,[]
541,61,0.0012729167938232422,0.012252092361450195,[]
601,45,0.0013055801391601562,0.006938934326171875,[]
661,40,0.0011570453643798828,0.010965824127197266,[]
721,30,0.0010499954223632812,0.00413203239440918,[]
781,12,0.0009124279022216797,0.002944469451904297,[]
841,3,0.0006344318389892578,0.0009019374847412109,[]
