time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010726451873779297,0.010057926177978516,[]
61,49,0.0011506080627441406,0.018999576568603516,[]
121,69,0.0014243125915527344,0.024277925491333008,[]
181,91,0.0016014575958251953,0.04096364974975586,[]
241,100,0.0016465187072753906,0.027787446975708008,[]
301,98,0.0016658306121826172,0.035454511642456055,[]
361,91,0.0015864372253417969,0.026717424392700195,[]
421,80,0.002053499221801758,0.034246206283569336,[]
481,74,0.0017597675323486328,0.03211402893066406,[]
541,61,0.0013308525085449219,0.010099411010742188,[]
601,45,0.0011754035949707031,0.006819009780883789,[]
661,40,0.0010552406311035156,0.008871078491210938,[]
721,30,0.000965118408203125,0.004029035568237305,[]
781,12,0.0008871555328369141,0.0028510093688964844,[]
841,3,0.0006973743438720703,0.0008833408355712891,[]
