time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011208057403564453,0.010119438171386719,[]
61,49,0.0012845993041992188,0.018945932388305664,[]
121,69,0.0015599727630615234,0.024126291275024414,[]
181,91,0.002607583999633789,0.043290138244628906,[]
241,100,0.0022830963134765625,0.02976250648498535,[]
301,98,0.002946138381958008,0.03557085990905762,[]
361,91,0.0023927688598632812,0.027642488479614258,[]
421,80,0.0016276836395263672,0.026669025421142578,[]
481,74,0.0024628639221191406,0.03337264060974121,[]
541,61,0.0022132396697998047,0.011816024780273438,[]
601,45,0.0011491775512695312,0.0069103240966796875,[]
661,40,0.0018024444580078125,0.008242607116699219,[]
721,30,0.0009870529174804688,0.004122734069824219,[]
781,12,0.0009036064147949219,0.002952098846435547,[]
841,3,0.0006568431854248047,0.0018906593322753906,[]
