time-step,number of users,avg latency (for the allocated)
1,32,0.27927434053566236
61,49,0.3908376102379939
121,69,0.24445520382634758
181,91,0.27828251939119575
241,100,0.18641347591204105
301,98,0.27099385275616406
361,91,0.224026083361219
421,80,0.2607724358639469
481,74,0.31072509731252357
541,61,0.1069200614008915
601,45,0.1692669582642725
661,40,0.27856595965809744
721,30,0.1333740151039458
781,12,0.2614176511089568
841,3,0.28495332119796574
