time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0012907981872558594,0.00997161865234375,[]
61,49,0.0013649463653564453,0.018947124481201172,[]
121,69,0.0019042491912841797,0.02346658706665039,[]
181,91,0.0019283294677734375,0.041483402252197266,[]
241,100,0.0023610591888427734,0.027680635452270508,[]
301,98,0.003103017807006836,0.03714394569396973,[]
361,91,0.002665996551513672,0.029627084732055664,[]
421,80,0.0015218257904052734,0.028119564056396484,[]
481,74,0.0019538402557373047,0.03295469284057617,[]
541,61,0.0019283294677734375,0.011966705322265625,[]
601,45,0.0014879703521728516,0.008373022079467773,[]
661,40,0.001447439193725586,0.00989675521850586,[]
721,30,0.0013477802276611328,0.005140542984008789,[]
781,12,0.0013439655303955078,0.003000497817993164,[]
841,3,0.0009965896606445312,0.0011463165283203125,[]
