time-step,number of users,avg latency (for the allocated)
1,8,0.3330423675085511
61,8,0.3330423675085511
121,14,0.2418957914017252
181,18,0.3835906827603497
241,24,0.38173381171742976
301,25,0.42362830978636473
361,25,0.12793371076526733
421,25,0.07063712800524519
481,25,0.05865882993938842
541,25,0.26886228029124093
601,25,0.3820451564132017
661,21,0.3012760540182623
721,13,0.3959724641753754
781,10,0.17065619932228324
