time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,25,2,66.03348214285714,19.464285714285715,67.93303571428572,97.1099853515625,0.09935167100694287,67.93303571428572,97.35749897203948,2.567973889802623,5.285002055921053
61,25,2,66.03348214285714,19.464285714285715,67.93303571428572,97.1099853515625,0.09935167100694287,67.93303571428572,97.35749897203948,2.567973889802623,5.285002055921053
121,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407854,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
181,25,2,66.03348214285714,19.464285714285715,67.93303571428572,97.1099853515625,0.09935167100694287,67.93303571428572,97.35749897203948,2.567973889802623,5.285002055921053
241,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
301,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
361,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
421,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
481,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
541,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
601,25,2,66.03348214285714,19.464285714285715,67.93303571428572,97.1099853515625,0.09935167100694287,67.93303571428572,97.35749897203948,2.567973889802623,5.285002055921053
661,25,2,66.03348214285714,19.464285714285715,67.93303571428572,97.1099853515625,0.09935167100694287,67.93303571428572,97.35749897203948,2.567973889802623,5.285002055921053
721,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
781,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
841,25,3,44.02232142857142,29.328633628784388,167.93303571428572,64.739990234375,23.151324939407857,167.93303571428572,64.90499931469299,25.16130782618023,105.28500205592104
