time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0012819766998291016,0.010256528854370117,[]
61,49,0.001590728759765625,0.01943206787109375,[]
121,69,0.001458883285522461,0.023610353469848633,[]
181,91,0.002047300338745117,0.042951107025146484,[]
241,100,0.0030770301818847656,0.029231548309326172,[]
301,98,0.0021245479583740234,0.03574824333190918,[]
361,91,0.002293109893798828,0.029591083526611328,[]
421,80,0.0023102760314941406,0.02913045883178711,[]
481,74,0.002508878707885742,0.03384804725646973,[]
541,61,0.002119779586791992,0.012639760971069336,[]
601,45,0.0017538070678710938,0.008609294891357422,[]
661,40,0.0020532608032226562,0.018114089965820312,[]
721,30,0.0017693042755126953,0.00541377067565918,[]
781,12,0.0022776126861572266,0.0032804012298583984,[]
841,3,0.0012652873992919922,0.001556396484375,[]
