time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002309560775756836,0.1491553783416748,[]
61,190,0.003945350646972656,0.2250046730041504,[]
121,255,0.0033762454986572266,0.29950928688049316,[]
181,321,0.004514455795288086,0.35807013511657715,[]
241,382,0.005372285842895508,0.5664277076721191,[]
301,436,0.005706071853637695,0.36711573600769043,[]
361,480,0.0068683624267578125,0.6532449722290039,[]
421,493,0.00682830810546875,0.4864630699157715,[]
481,496,0.006729841232299805,0.6239023208618164,[]
541,500,0.0058443546295166016,0.5705888271331787,[]
601,500,0.0064203739166259766,0.5622208118438721,[]
661,500,0.006658792495727539,0.4411628246307373,[]
721,500,0.00654292106628418,0.6848182678222656,[]
781,500,0.005903959274291992,0.5986359119415283,[]
841,494,0.005850076675415039,0.5800330638885498,[]
901,484,0.005750894546508789,0.6164405345916748,[]
961,458,0.005932331085205078,0.460299015045166,[]
1021,402,0.005615234375,0.5153858661651611,[]
1081,359,0.005121707916259766,0.3831355571746826,[]
1141,299,0.004649639129638672,0.3320159912109375,[]
1201,247,0.003420591354370117,0.2510552406311035,[]
1261,199,0.002915620803833008,0.1673266887664795,[]
1321,153,0.002618074417114258,0.14602088928222656,[]
1381,122,0.0030202865600585938,0.08703136444091797,[]
1441,93,0.002664327621459961,0.04864239692687988,[]
1501,75,0.0017642974853515625,0.04433012008666992,[]
1561,48,0.0015358924865722656,0.020116329193115234,[]
1621,45,0.0015056133270263672,0.0313112735748291,[]
1681,32,0.0012066364288330078,0.013221263885498047,[]
1741,28,0.0015757083892822266,0.011239051818847656,[]
1801,26,0.0011379718780517578,0.01664876937866211,[]
1861,20,0.0010442733764648438,0.011327981948852539,[]
1921,9,0.0011844635009765625,0.04189419746398926,[]
