time-step,number of users,exec time,pricing time,two-phases time
1,73,0.0017364025115966797,0.05445265769958496,[]
61,101,0.002011537551879883,0.08049392700195312,[]
121,130,0.002327442169189453,0.11066985130310059,[]
181,163,0.002777576446533203,0.12670230865478516,[]
241,205,0.0032012462615966797,0.22433876991271973,[]
301,234,0.0033559799194335938,0.14870572090148926,[]
361,246,0.003541707992553711,0.2554154396057129,[]
421,248,0.004085063934326172,0.2103557586669922,[]
481,250,0.0038900375366210938,0.25777697563171387,[]
541,250,0.0037534236907958984,0.21613335609436035,[]
601,250,0.003632783889770508,0.22839641571044922,[]
661,250,0.0035305023193359375,0.18627309799194336,[]
721,250,0.0037152767181396484,0.23604869842529297,[]
781,250,0.0037300586700439453,0.2115020751953125,[]
841,247,0.003610372543334961,0.2381141185760498,[]
901,243,0.003590106964111328,0.23452138900756836,[]
961,227,0.003484487533569336,0.19896554946899414,[]
1021,207,0.0043849945068359375,0.19601011276245117,[]
1081,184,0.0030524730682373047,0.15543723106384277,[]
1141,151,0.002802133560180664,0.12588953971862793,[]
1201,133,0.0026102066040039062,0.10650825500488281,[]
1261,105,0.0029990673065185547,0.07116389274597168,[]
1321,77,0.0018815994262695312,0.05079078674316406,[]
1381,55,0.0016012191772460938,0.033376216888427734,[]
1441,40,0.0019333362579345703,0.06960797309875488,[]
1501,35,0.0013396739959716797,0.021308183670043945,[]
1561,17,0.001112222671508789,0.009244203567504883,[]
1621,14,0.0010514259338378906,0.007510185241699219,[]
1681,11,0.001024007797241211,0.005800485610961914,[]
1741,10,0.0009839534759521484,0.0053539276123046875,[]
1801,8,0.0010440349578857422,0.004246711730957031,[]
1861,8,0.0009653568267822266,0.004223823547363281,[]
1921,7,0.000965118408203125,0.003703594207763672,[]
