time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011799335479736328,0.010256290435791016,[]
61,49,0.0014350414276123047,0.019492149353027344,[]
121,69,0.001857757568359375,0.025194168090820312,[]
181,91,0.0020182132720947266,0.04181623458862305,[]
241,100,0.002185821533203125,0.029331207275390625,[]
301,98,0.0021173954010009766,0.04155683517456055,[]
361,91,0.0016255378723144531,0.02737593650817871,[]
421,80,0.0016427040100097656,0.030850648880004883,[]
481,74,0.001739501953125,0.03287148475646973,[]
541,61,0.0013120174407958984,0.010187864303588867,[]
601,45,0.0011439323425292969,0.006869316101074219,[]
661,40,0.0011081695556640625,0.010288715362548828,[]
721,30,0.0010476112365722656,0.004071950912475586,[]
781,12,0.0009458065032958984,0.002926349639892578,[]
841,3,0.0006685256958007812,0.0009365081787109375,[]
