time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,30,5,37.471875,19.017717167073737,312.640625,50.442165798611114,19.633496110266602,312.640625,50.83984375,18.203662513897754,245.80078125
61,45,6,46.38489583333334,26.67886308893335,321.690625,59.02416087962964,21.768414643909622,321.690625,64.50768186334979,23.30126605967238,212.95390881990133
121,75,11,42.96546266233767,27.72039653010509,627.3799107142856,52.752192333491166,26.9015284790405,627.3799107142856,60.40363220506879,29.308768017846212,435.56004574424344
181,91,15,37.34074404761905,35.592087422822,939.8888392857142,48.98500795717593,37.92995865149707,939.8888392857142,53.15594589501096,44.23846219038449,702.6608115748354
241,99,15,43.52297619047619,35.3751183367511,847.155357142857,55.9375,39.27895847159705,847.155357142857,59.301415158991226,40.649855005550315,610.4787726151314
301,100,16,41.696261160714286,37.30560702263032,932.8598214285713,53.13076443142361,40.57002841183213,932.8598214285713,56.25265021073191,43.266424150717526,699.9575966282894
361,100,17,39.24353991596639,35.575852311388196,1032.8598214285712,50.00542534722223,37.66966867039062,1032.8598214285712,52.943670786571204,40.305295718722384,799.9575966282895
421,100,16,41.806194196428564,31.059851537201997,931.1008928571429,53.25681898328993,31.613266069967477,931.1008928571429,56.33595115260074,34.75788291341217,698.6247815583881
481,100,17,39.34700630252101,33.385424571851296,1031.100892857143,50.124064925449346,36.63520914276263,1031.100892857143,53.022071673035995,39.3017555482753,798.6247815583882
541,100,20,33.44495535714286,34.18478853265122,1331.1008928571428,42.60545518663194,37.73049424357247,1331.1008928571428,45.068760922080585,41.3886542761007,1098.6247815583881
601,90,13,47.33736263736263,39.65625184340277,684.6142857142856,59.25647702991452,43.80769161833354,684.6142857142856,61.03448906408148,51.33248614600851,506.5516421669408
661,59,12,31.973772321428573,30.44932063069576,816.3147321428572,41.883963125723376,32.26984581405648,816.3147321428572,42.66381514699837,31.68966665508578,688.0342182360198
721,38,7,35.71014030612245,32.091130639127705,450.0290178571429,47.450474330357146,35.491132808615,450.0290178571429,52.28124632871241,39.24758669919058,334.0312756990132
781,19,3,48.19166666666666,29.091572308688516,155.42499999999998,55.40726273148149,32.17777821281037,155.42499999999998,68.87956585800438,33.94964254313381,93.36130242598685
