time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,100,16,75.707125,23.056583040085865,388.68600000000004,68828.375,35030.1644691311,64434746,126660.5,27125.839586084705,594872
61,100,18,70.84572222222222,26.273497554687555,524.777,63911.0,35939.77954238946,72577602,121692.61111111111,29687.737923517045,758653
121,100,18,70.84572222222222,26.273497554687555,524.777,63911.0,35939.77954238946,72577602,121692.61111111111,29687.73792351704,758653
181,100,18,70.84572222222222,26.27349755468755,524.777,63911.0,35939.77954238946,72577602,121692.61111111111,29687.737923517045,758653
241,99,18,70.84572222222222,26.273497554687555,524.777,63911.0,35939.77954238946,72577602,121692.61111111111,29687.737923517045,758653
301,97,17,74.77741176470589,35.574984365353636,428.78400000000005,67496.05882352941,39685.80291040611,68484567,128618.41176470589,34504.897614957285,598767
361,92,18,70.40677777777779,25.88413825439896,532.678,63589.27777777778,35501.13978265042,72583393,121238.83333333333,29446.958771945647,766821
421,74,16,68.7188125,26.444221871750052,500.4990000000001,61210.3125,32805.68090422517,64556635,122551.3125,29898.937716745786,660619
481,67,16,63.0035,29.373611209723602,591.944,55919.3125,33685.74437488125,64641291,115157.9375,33755.11294135443,778913
541,61,17,56.25447058823529,29.539202930657197,743.6739999999999,50180.82352941176,33719.831232979544,68778926,104752.05882352941,33008.0166349481,1004495
601,48,13,52.62730769230769,28.034542186339213,615.8449999999999,51280.61538461538,33678.45682454646,52581352,109902.84615384616,33470.65851400218,701183
661,39,10,52.402499999999996,29.536095887066725,475.975,51907.3,28989.630163387734,40440927,113439.6,25259.003975612337,504004
721,32,10,47.2198,28.328232552702612,527.802,44454.3,25340.599507706993,40515457,100743.8,32588.967491468644,630962
781,21,6,47.3245,28.314287022337915,316.053,46376.833333333336,29724.25112831085,24297739,98935.33333333333,45157.769762122756,389428
841,13,4,46.95425,25.314665140734135,212.18299999999996,43377.75,20068.39063521288,16210489,93045.5,27657.950299145454,283178
901,10,4,39.97125,26.296913643762455,240.11499999999998,34351.5,16315.346280419548,16246594,71549.75,35206.47662984043,369161
961,3,1,64.08,0.0,35.92,49239.0,0.0,4046761,163430.0,0.0,410
