time-step,number of users,exec time,pricing time,two-phases time
1,73,0.0016129016876220703,0.0539095401763916,[]
61,101,0.002132892608642578,0.08041667938232422,[]
121,130,0.002301454544067383,0.11139869689941406,[]
181,163,0.0027201175689697266,0.1289384365081787,[]
241,205,0.003467082977294922,0.23865008354187012,[]
301,234,0.0034852027893066406,0.1514124870300293,[]
361,246,0.0040204524993896484,0.28377246856689453,[]
421,248,0.004336833953857422,0.21809792518615723,[]
481,250,0.004088640213012695,0.2969062328338623,[]
541,250,0.003800630569458008,0.22261643409729004,[]
601,250,0.004018068313598633,0.2521660327911377,[]
661,250,0.003693819046020508,0.20170879364013672,[]
721,250,0.003895282745361328,0.24962401390075684,[]
781,250,0.003756284713745117,0.21409988403320312,[]
841,247,0.003885984420776367,0.26197052001953125,[]
901,243,0.003841400146484375,0.26659393310546875,[]
961,227,0.003673076629638672,0.21049857139587402,[]
1021,207,0.004231452941894531,0.19695329666137695,[]
1081,184,0.002895832061767578,0.15497446060180664,[]
1141,151,0.0026383399963378906,0.12267208099365234,[]
1201,133,0.002518892288208008,0.10656166076660156,[]
1261,105,0.0025637149810791016,0.06938743591308594,[]
1321,77,0.0018291473388671875,0.05116081237792969,[]
1381,55,0.001495361328125,0.03300642967224121,[]
1441,40,0.0018308162689208984,0.06602668762207031,[]
1501,35,0.0012726783752441406,0.02149796485900879,[]
1561,17,0.0010387897491455078,0.009251594543457031,[]
1621,14,0.0009987354278564453,0.007443904876708984,[]
1681,11,0.0010154247283935547,0.0058481693267822266,[]
1741,10,0.0011124610900878906,0.006144285202026367,[]
1801,8,0.0010194778442382812,0.004156351089477539,[]
1861,8,0.0010561943054199219,0.004186153411865234,[]
1921,7,0.0010383129119873047,0.0036776065826416016,[]
