time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002249002456665039,0.15111589431762695,[]
61,190,0.0036585330963134766,0.2332470417022705,[]
121,255,0.0032656192779541016,0.2992403507232666,[]
181,321,0.004842042922973633,0.39354944229125977,[]
241,382,0.00541377067565918,0.6356098651885986,[]
301,436,0.00519251823425293,0.38649702072143555,[]
361,480,0.0063555240631103516,0.6759991645812988,[]
421,493,0.006338357925415039,0.44735288619995117,[]
481,496,0.006470203399658203,0.6127147674560547,[]
541,500,0.006752490997314453,0.6106834411621094,[]
601,500,0.006568431854248047,0.5680134296417236,[]
661,500,0.006383419036865234,0.44116926193237305,[]
721,500,0.006002902984619141,0.691887617111206,[]
781,500,0.005971431732177734,0.6120953559875488,[]
841,494,0.006606340408325195,0.6985673904418945,[]
901,484,0.006432771682739258,0.7305848598480225,[]
961,458,0.005754709243774414,0.44736266136169434,[]
1021,402,0.005512714385986328,0.5171785354614258,[]
1081,359,0.005807399749755859,0.3931093215942383,[]
1141,299,0.005039691925048828,0.3403317928314209,[]
1201,247,0.004229068756103516,0.3000812530517578,[]
1261,199,0.003257274627685547,0.1718747615814209,[]
1321,153,0.0031926631927490234,0.15335488319396973,[]
1381,122,0.0034732818603515625,0.09171915054321289,[]
1441,93,0.0025510787963867188,0.049668073654174805,[]
1501,75,0.0019538402557373047,0.045937538146972656,[]
1561,48,0.0014967918395996094,0.020814895629882812,[]
1621,45,0.0014989376068115234,0.032965898513793945,[]
1681,32,0.0013840198516845703,0.013493537902832031,[]
1741,28,0.0017900466918945312,0.012031316757202148,[]
1801,26,0.0011851787567138672,0.01623058319091797,[]
1861,20,0.0011773109436035156,0.011646747589111328,[]
1921,9,0.0013322830200195312,0.06318473815917969,[]
