time-step,number of users,avg latency (for the allocated)
1,8,0.29321617435971387
61,8,0.29321617435971387
121,14,0.2210914332440665
181,18,0.2647230241503913
241,24,0.35909453832708454
301,25,0.2849299425936483
361,25,0.125524364333316
421,25,0.08502645230501138
481,25,0.07142878713316902
541,25,0.24191867807457487
601,25,0.3395125292868052
661,21,0.259893571781808
721,13,0.3351333831931553
781,10,0.14968682959397314
