time-step,number of users,avg latency (for the allocated)
1,25,0.2524913882458677
61,25,0.2524913882458677
121,25,0.1770289753441677
181,25,0.2980799395400799
241,25,0.15105989932886613
301,25,0.02885207358391211
361,25,0.1521471186858327
421,25,0.06419412336176751
481,25,0.10370053517101006
541,25,0.08925939997209413
601,25,0.2766601057187346
661,25,0.252580156419223
721,25,0.18046103319808846
781,25,0.05623697747874408
841,25,0.18339748838983808
