time-step,number of users,exec time,pricing time,two-phases time
1,32,1.6873972415924072,93.88303899765015,"[0.015638351440429688, 1.6711604595184326]"
61,49,3.180441379547119,388.9320273399353,"[0.036263227462768555, 3.1435234546661377]"
121,69,13.11937427520752,642.6647436618805,"[0.0602269172668457, 13.058342218399048]"
181,91,8.6585214138031,1070.0964150428772,"[0.04073333740234375, 8.6172776222229]"
241,100,11.279050350189209,920.3459646701813,"[0.031345367431640625, 11.24722933769226]"
301,98,11.450367450714111,1035.3891508579254,"[0.03716897964477539, 11.412720203399658]"
361,91,10.403483152389526,850.7452507019043,"[0.03644680976867676, 10.36654543876648]"
421,80,8.311530590057373,569.6635415554047,"[0.02835679054260254, 8.282712459564209]"
481,74,6.193033218383789,711.5116517543793,"[0.03576374053955078, 6.156777381896973]"
541,61,6.2485127449035645,401.50946497917175,"[0.016346454620361328, 6.231718063354492]"
601,45,4.576912879943848,138.12832164764404,"[0.01392507553100586, 4.562556028366089]"
661,40,4.186652183532715,98.76032090187073,"[0.011630058288574219, 4.174578428268433]"
721,30,2.326833963394165,32.88636898994446,"[0.006742000579833984, 2.319678783416748]"
781,12,0.5407371520996094,17.944159269332886,"[0.01021885871887207, 0.5301198959350586]"
841,3,0.13923883438110352,0.4178292751312256,"[0.0015323162078857422, 0.1373138427734375]"
