time-step,number of users,avg latency (for the allocated)
1,32,0.2792743405356623
61,49,0.35619816007264243
121,69,0.2649658196758649
181,91,0.30598039701295465
241,100,0.19955748100929438
301,98,0.30290926200685053
361,91,0.21865832986924993
421,80,0.2516475875323324
481,74,0.3035098899248619
541,61,0.10503575971296583
601,45,0.15845993519637436
661,40,0.24883690291543742
721,30,0.11987236607668235
781,12,0.2614176511089568
841,3,0.28495332119796574
