time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,32,4,42.40200892857143,11.14732980692588,230.39196428571427,64.02926974826389,19.965069822711882,230.39196428571427,61.53227153577303,10.354584011089816,153.87091385690786
61,49,7,43.604910714285715,18.282596710071065,394.765625,61.002797929067455,33.01932475642808,394.765625,60.358124926574234,29.120954708965638,277.49312551398026
121,69,8,42.41796875,16.290841554144198,460.65625,64.24001057942708,27.773518371827766,460.65625,61.85318796258224,27.48404494458273,305.17449629934214
181,91,10,47.32044642857142,20.926909412043138,526.7955357142857,70.78030056423611,27.81575860744226,526.7955357142857,71.72013132195724,24.096365207020096,282.7986867804276
241,100,6,50.86741071428571,9.641960475561362,294.7955357142857,91.54052734375,9.963318992485371,294.7955357142857,93.2355378803454,6.7974515417441745,40.58677271792763
301,98,9,44.83506944444444,24.316089747999275,496.484375,70.37541895736882,34.6975030414769,496.484375,71.94909882127192,34.79036536092066,252.45811060855263
361,91,6,48.8314732142857,7.175348871474864,307.0111607142858,86.3175003616898,17.648686739135446,307.0111607142858,88.1475615919682,15.912890899348444,71.11463044819078
421,80,7,54.32519132653061,19.618690396462267,319.72366071428576,77.49875992063491,21.206633292076248,319.72366071428576,78.77725013216636,21.004084546152523,148.55924907483552
481,74,8,58.46294642857143,18.66192056774825,332.2964285714286,72.36913045247395,28.343342727800362,332.2964285714286,72.0814353541324,29.04053941829312,223.34851716694078
541,61,4,40.162388392857146,21.97360606677262,239.35044642857144,71.91840277777777,39.5430278257068,239.35044642857144,66.50117572985198,38.72205819776042,133.99529708059208
601,45,3,38.609077380952385,3.014215150886903,184.17276785714287,70.08757414641202,21.74762963607133,184.17276785714287,68.83127312911184,18.781557768010092,93.50618061266447
661,40,4,48.98660714285714,34.1801851064361,204.05357142857142,65.29422336154514,33.83430437751322,204.05357142857142,61.857042814555925,35.63076308909555,152.57182874177633
721,30,2,42.737053571428575,5.252232142857142,114.52589285714286,80.43450249565973,18.73202853732639,114.52589285714286,73.78042120682566,22.540443821957243,52.43915758634868
781,12,2,45.37299107142857,16.90602678571429,109.25401785714286,53.13788519965277,31.00450303819444,109.25401785714286,59.970735248766445,38.94155401932565,80.05852950246711
841,3,1,23.101785714285715,0.0,76.89821428571429,24.346923828125,0.0,76.89821428571429,32.898912931743425,0.0,67.10108706825658
