time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010089874267578125,0.009889841079711914,[]
61,49,0.0014142990112304688,0.01877760887145996,[]
121,69,0.0023310184478759766,0.025365114212036133,[]
181,91,0.002189159393310547,0.04255485534667969,[]
241,100,0.0018458366394042969,0.031048059463500977,[]
301,98,0.002071857452392578,0.04284095764160156,[]
361,91,0.001760721206665039,0.027561426162719727,[]
421,80,0.0018513202667236328,0.03246140480041504,[]
481,74,0.0025904178619384766,0.033505916595458984,[]
541,61,0.0015761852264404297,0.012255668640136719,[]
601,45,0.0013909339904785156,0.006875753402709961,[]
661,40,0.0012197494506835938,0.011066675186157227,[]
721,30,0.001474142074584961,0.0042264461517333984,[]
781,12,0.0011696815490722656,0.002961874008178711,[]
841,3,0.0009465217590332031,0.0011103153228759766,[]
