time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001008749008178711,0.010183334350585938,[]
61,49,0.001173257827758789,0.01921677589416504,[]
121,69,0.0014901161193847656,0.024994850158691406,[]
181,91,0.001990079879760742,0.04231452941894531,[]
241,100,0.0019876956939697266,0.02971506118774414,[]
301,98,0.002091646194458008,0.0420384407043457,[]
361,91,0.0020246505737304688,0.028513193130493164,[]
421,80,0.0016379356384277344,0.03214764595031738,[]
481,74,0.0015265941619873047,0.03348255157470703,[]
541,61,0.00127410888671875,0.010422945022583008,[]
601,45,0.0013079643249511719,0.007050991058349609,[]
661,40,0.0010981559753417969,0.010626077651977539,[]
721,30,0.0010831356048583984,0.004251241683959961,[]
781,12,0.0009102821350097656,0.0029914379119873047,[]
841,3,0.0007653236389160156,0.0010018348693847656,[]
