time-step,number of users,exec time,pricing time,two-phases time
1,32,3.1182594299316406,0.1260967254638672,"[0.029685497283935547, 3.0878632068634033]"
61,49,3.1905088424682617,0.3489551544189453,"[0.03719973564147949, 3.15263295173645]"
121,69,7.1279137134552,0.31224584579467773,"[0.03241753578186035, 7.09493350982666]"
181,91,8.695107698440552,0.4546380043029785,"[0.047616004943847656, 8.646615743637085]"
241,100,11.574707269668579,0.4400043487548828,"[0.03212904930114746, 11.541924715042114]"
301,98,11.350808382034302,0.4200410842895508,"[0.037511587142944336, 11.312787055969238]"
361,91,10.277976989746094,0.4330301284790039,"[0.03672957420349121, 10.240644693374634]"
421,80,8.240964889526367,0.3092224597930908,"[0.02899336814880371, 8.211393594741821]"
481,74,6.234180688858032,0.4730958938598633,"[0.035913705825805664, 6.197680711746216]"
541,61,6.232127904891968,0.1891796588897705,"[0.017182111740112305, 6.21431565284729]"
601,45,4.552428245544434,0.13298654556274414,"[0.014304637908935547, 4.537491798400879]"
661,40,4.232377767562866,0.10125470161437988,"[0.012047052383422852, 4.21971869468689]"
721,30,2.319472551345825,0.05731558799743652,"[0.006910562515258789, 2.3119900226593018]"
781,12,0.5516624450683594,0.12478232383728027,"[0.010476112365722656, 0.5406451225280762]"
841,3,0.14516615867614746,0.00474238395690918,"[0.0016281604766845703, 0.142958402633667]"
