time-step,number of users,exec time,pricing time,two-phases time
1,32,0.28043437004089355,0.0003685951232910156,[]
61,49,0.24817323684692383,0.0004928112030029297,[]
121,69,0.8948748111724854,87.83988881111145,[]
181,91,0.8378121852874756,100.38132762908936,[]
241,100,1.3487374782562256,122.52700638771057,[]
301,98,1.2777986526489258,158.60226798057556,[]
361,91,1.2124202251434326,104.82029676437378,[]
421,80,1.2150187492370605,145.148118019104,[]
481,74,0.7635178565979004,99.82875752449036,[]
541,61,1.1266112327575684,55.921791553497314,[]
601,45,0.6661956310272217,10.788031816482544,[]
661,40,0.415665864944458,19.66654396057129,[]
721,30,0.4850583076477051,9.100437879562378,[]
781,12,0.21452665328979492,0.0002510547637939453,[]
841,3,0.01070713996887207,0.0001888275146484375,[]
