time-step,number of users,exec time,pricing time,two-phases time
1,32,1.734037160873413,0.1295323371887207,"[0.01678156852722168, 1.7165489196777344]"
61,49,3.270345449447632,0.35915279388427734,"[0.03789925575256348, 3.2317464351654053]"
121,69,7.042597770690918,0.3260483741760254,"[0.0348358154296875, 7.007061958312988]"
181,91,8.944342374801636,0.46760106086730957,"[0.04195976257324219, 8.901700019836426]"
241,100,11.510446310043335,0.4599485397338867,"[0.033185482025146484, 11.476501226425171]"
301,98,11.837422609329224,0.44022512435913086,"[0.03970456123352051, 11.797055959701538]"
361,91,10.577546119689941,0.44605469703674316,"[0.03914451599121094, 10.53771448135376]"
421,80,8.446813344955444,0.31736302375793457,"[0.02989506721496582, 8.416225671768188]"
481,74,6.3167595863342285,0.49109625816345215,"[0.03666210174560547, 6.279419422149658]"
541,61,6.406975984573364,0.19716358184814453,"[0.017234325408935547, 6.389020919799805]"
601,45,4.6737024784088135,0.139509916305542,"[0.014327764511108398, 4.658674240112305]"
661,40,4.266603708267212,0.10304594039916992,"[0.012328624725341797, 4.253653526306152]"
721,30,2.399639129638672,0.05959606170654297,"[0.0072214603424072266, 2.391777992248535]"
781,12,0.6177258491516113,0.12884926795959473,"[0.010969877243041992, 0.6061747074127197]"
841,3,0.14763450622558594,0.004853248596191406,"[0.0016350746154785156, 0.14545416831970215]"
