time-step,number of users,exec time,pricing time,two-phases time
1,32,0.2831709384918213,0.0003917217254638672,[]
61,49,0.2516655921936035,0.0005183219909667969,[]
121,69,0.9150328636169434,89.99928736686707,[]
181,91,0.8490288257598877,103.76082921028137,[]
241,100,1.3861417770385742,125.56164455413818,[]
301,98,1.3025145530700684,167.29922127723694,[]
361,91,1.3017492294311523,107.2321355342865,[]
421,80,1.2170875072479248,147.05583548545837,[]
481,74,0.7869329452514648,101.67394280433655,[]
541,61,1.1467576026916504,56.983725786209106,[]
601,45,0.6756401062011719,11.072145462036133,[]
661,40,0.4197824001312256,20.043142318725586,[]
721,30,0.5008525848388672,9.26945447921753,[]
781,12,0.2160341739654541,0.00025963783264160156,[]
841,3,0.010793685913085938,0.00018978118896484375,[]
