time-step,number of users,exec time,pricing time,two-phases time
1,32,0.7409567832946777,26.644635438919067,"[0.01558232307434082, 0.7249393463134766]"
61,49,1.1382784843444824,90.88573813438416,"[0.03699088096618652, 1.1008105278015137]"
121,69,1.5688514709472656,115.57829999923706,"[0.03269028663635254, 1.5356388092041016]"
181,91,2.0959930419921875,188.98180270195007,"[0.041277170181274414, 2.054206609725952]"
241,100,2.279454231262207,165.81553196907043,"[0.03170657157897949, 2.247209310531616]"
301,98,2.269563674926758,187.53619360923767,"[0.03877067565917969, 2.2302496433258057]"
361,91,2.084747314453125,174.28626942634583,"[0.03615260124206543, 2.048097848892212]"
421,80,1.8211090564727783,117.119136095047,"[0.028040647506713867, 1.7925610542297363]"
481,74,1.6897423267364502,139.5473234653473,"[0.03548693656921387, 1.6537721157073975]"
541,61,1.3742730617523193,49.72448801994324,"[0.016347408294677734, 1.3574507236480713]"
601,45,1.0206811428070068,31.654229640960693,"[0.013877630233764648, 1.0063221454620361]"
661,40,0.9051008224487305,22.809224367141724,"[0.011609077453613281, 0.8930182456970215]"
721,30,0.679201602935791,10.260924577713013,"[0.006816864013671875, 0.6719045639038086]"
781,12,0.2856712341308594,6.235745906829834,"[0.010542154312133789, 0.27467894554138184]"
841,3,0.07463860511779785,0.2253553867340088,"[0.0015866756439208984, 0.07264351844787598]"
