time-step,number of users,exec time,pricing time,two-phases time
1,32,1.6965155601501465,0.1271505355834961,"[0.01560831069946289, 1.6803481578826904]"
61,49,3.195794105529785,0.34977173805236816,"[0.03790783882141113, 3.1573169231414795]"
121,69,6.9144062995910645,0.3145461082458496,"[0.03460884094238281, 6.879232168197632]"
181,91,8.69365406036377,0.45549559593200684,"[0.0424189567565918, 8.650662183761597]"
241,100,11.295977592468262,0.44825053215026855,"[0.03189897537231445, 11.263509273529053]"
301,98,11.489032506942749,0.43405985832214355,"[0.037897348403930664, 11.450567483901978]"
361,91,10.465142726898193,0.43875765800476074,"[0.03726673126220703, 10.427248239517212]"
421,80,8.263923645019531,0.3168649673461914,"[0.029019832611083984, 8.234132766723633]"
481,74,6.1818647384643555,0.4806089401245117,"[0.03649497032165527, 6.144750118255615]"
541,61,6.257390022277832,0.19337916374206543,"[0.016672134399414062, 6.240108251571655]"
601,45,4.574372291564941,0.1341705322265625,"[0.014627933502197266, 4.559147596359253]"
661,40,4.177781105041504,0.10459065437316895,"[0.011700630187988281, 4.165438413619995]"
721,30,2.330378293991089,0.05741000175476074,"[0.006971120834350586, 2.322854518890381]"
781,12,0.5551466941833496,0.12595653533935547,"[0.010679960250854492, 0.5438945293426514]"
841,3,0.14508891105651855,0.004738330841064453,"[0.0016291141510009766, 0.14293861389160156]"
