time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011539459228515625,0.010070562362670898,[]
61,49,0.001268148422241211,0.019035816192626953,[]
121,69,0.0036156177520751953,0.049001455307006836,[]
181,91,0.0035614967346191406,0.08973360061645508,[]
241,100,0.0041065216064453125,0.05889534950256348,[]
301,98,0.0035886764526367188,0.07262539863586426,[]
361,91,0.0019421577453613281,0.029145240783691406,[]
421,80,0.0016224384307861328,0.02843761444091797,[]
481,74,0.0017194747924804688,0.033006906509399414,[]
541,61,0.0013689994812011719,0.011711835861206055,[]
601,45,0.001678466796875,0.008455276489257812,[]
661,40,0.001195669174194336,0.009830713272094727,[]
721,30,0.0012998580932617188,0.005307435989379883,[]
781,12,0.0011703968048095703,0.0029931068420410156,[]
841,3,0.0007693767547607422,0.0009565353393554688,[]
