time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001453399658203125,0.010173797607421875,[]
61,49,0.0013628005981445312,0.019059181213378906,[]
121,69,0.002654552459716797,0.025166749954223633,[]
181,91,0.0028524398803710938,0.04182767868041992,[]
241,100,0.004255056381225586,0.05106306076049805,[]
301,98,0.003319978713989258,0.044768333435058594,[]
361,91,0.0024955272674560547,0.028235673904418945,[]
421,80,0.0016639232635498047,0.03099226951599121,[]
481,74,0.0025374889373779297,0.033109188079833984,[]
541,61,0.0012156963348388672,0.010090351104736328,[]
601,45,0.0019931793212890625,0.007208347320556641,[]
661,40,0.001699209213256836,0.010786294937133789,[]
721,30,0.0009677410125732422,0.004080772399902344,[]
781,12,0.0011315345764160156,0.0029878616333007812,[]
841,3,0.0006721019744873047,0.0009732246398925781,[]
