time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001313924789428711,0.010373592376708984,[]
61,49,0.0013246536254882812,0.019277095794677734,[]
121,69,0.0024518966674804688,0.02525019645690918,[]
181,91,0.0028095245361328125,0.0426173210144043,[]
241,100,0.0024797916412353516,0.029262065887451172,[]
301,98,0.002222299575805664,0.03638052940368652,[]
361,91,0.0020568370819091797,0.02739858627319336,[]
421,80,0.0017485618591308594,0.028272628784179688,[]
481,74,0.0017161369323730469,0.032148122787475586,[]
541,61,0.0012595653533935547,0.009734630584716797,[]
601,45,0.001140594482421875,0.00687408447265625,[]
661,40,0.0011587142944335938,0.009081840515136719,[]
721,30,0.0009889602661132812,0.004063129425048828,[]
781,12,0.0008962154388427734,0.0028748512268066406,[]
841,3,0.0006642341613769531,0.0009222030639648438,[]
