time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011153221130371094,0.010033845901489258,[]
61,49,0.0013227462768554688,0.019087553024291992,[]
121,69,0.0015451908111572266,0.024852752685546875,[]
181,91,0.0016756057739257812,0.04248166084289551,[]
241,100,0.001753091812133789,0.031871795654296875,[]
301,98,0.0021774768829345703,0.043909549713134766,[]
361,91,0.0015721321105957031,0.02760481834411621,[]
421,80,0.0016570091247558594,0.03431344032287598,[]
481,74,0.0016202926635742188,0.03377699851989746,[]
541,61,0.001840353012084961,0.012655973434448242,[]
601,45,0.0011112689971923828,0.006906747817993164,[]
661,40,0.0012781620025634766,0.011390209197998047,[]
721,30,0.0008931159973144531,0.0040509700775146484,[]
781,12,0.0009310245513916016,0.003307342529296875,[]
841,3,0.0006351470947265625,0.0009360313415527344,[]
