time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0013310909271240234,0.010243892669677734,[]
61,49,0.0014383792877197266,0.01922893524169922,[]
121,69,0.0016405582427978516,0.02620220184326172,[]
181,91,0.03136277198791504,0.045179128646850586,[]
241,100,0.0019497871398925781,0.033074378967285156,[]
301,98,0.0019345283508300781,0.040375709533691406,[]
361,91,0.0022690296173095703,0.032744407653808594,[]
421,80,0.0023641586303710938,0.03253531455993652,[]
481,74,0.0020966529846191406,0.035604000091552734,[]
541,61,0.0018358230590820312,0.015033960342407227,[]
601,45,0.0013332366943359375,0.00908970832824707,[]
661,40,0.001264333724975586,0.010761737823486328,[]
721,30,0.001188039779663086,0.006090402603149414,[]
781,12,0.001367330551147461,0.0030357837677001953,[]
841,3,0.0009493827819824219,0.001199960708618164,[]
