time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001138448715209961,0.010137796401977539,[]
61,49,0.0013363361358642578,0.01928114891052246,[]
121,69,0.0018274784088134766,0.025142431259155273,[]
181,91,0.002474069595336914,0.04365658760070801,[]
241,100,0.0025382041931152344,0.03317141532897949,[]
301,98,0.002576112747192383,0.046124935150146484,[]
361,91,0.0027608871459960938,0.02970743179321289,[]
421,80,0.002418041229248047,0.03563976287841797,[]
481,74,0.0025954246520996094,0.035887956619262695,[]
541,61,0.0015254020690917969,0.012329816818237305,[]
601,45,0.0016977787017822266,0.007169961929321289,[]
661,40,0.0013267993927001953,0.01146245002746582,[]
721,30,0.0010313987731933594,0.004138946533203125,[]
781,12,0.001138925552368164,0.003027200698852539,[]
841,3,0.0007882118225097656,0.0010826587677001953,[]
