time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001018524169921875,0.010168790817260742,[]
61,49,0.0011360645294189453,0.01932215690612793,[]
121,69,0.0017006397247314453,0.024817943572998047,[]
181,91,0.0018839836120605469,0.04326915740966797,[]
241,100,0.002021312713623047,0.02911233901977539,[]
301,98,0.0019922256469726562,0.0336909294128418,[]
361,91,0.0018622875213623047,0.0271759033203125,[]
421,80,0.0017709732055664062,0.026920318603515625,[]
481,74,0.0016961097717285156,0.03346872329711914,[]
541,61,0.001251220703125,0.011186838150024414,[]
601,45,0.0010833740234375,0.0068933963775634766,[]
661,40,0.0010161399841308594,0.007919549942016602,[]
721,30,0.0008757114410400391,0.0041351318359375,[]
781,12,0.0008869171142578125,0.0029497146606445312,[]
841,3,0.0006220340728759766,0.0009169578552246094,[]
