time-step,number of users,avg latency (for the allocated)
1,32,0.24794526152577862
61,49,0.359408141681323
121,69,0.24784218665305155
181,91,0.2868893861514893
241,100,0.20413174448539462
301,98,0.30045360706930896
361,91,0.22379920392147953
421,80,0.2761675058259564
481,74,0.30463612205289775
541,61,0.09961160410492371
601,45,0.13675548105354918
661,40,0.27180222003019916
721,30,0.10655225377850797
781,12,0.2614176511089568
841,3,0.28495332119796574
