time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,144,23,40.18340450310559,20.01812443013815,1375.7816964285714,53.8517016719505,23.933664821255217,1375.7816964285714,61.471829970859545,30.05045143751749,886.1479106702304
61,190,31,38.50784850230414,25.82897373320943,1906.2566964285716,52.93471907202061,28.908515163500972,1906.2566964285716,58.468083898158966,35.848310658169005,1287.4893991570723
121,255,33,46.49577922077922,30.343599416157147,1765.639285714286,59.09053918087121,31.191868018532475,1765.639285714286,63.73594731235048,35.26129239957867,1196.7137386924344
181,321,35,50.63340561224489,27.757893531701985,1727.8308035714285,63.160594153025784,26.344210247166064,1727.8308035714285,68.10420215578006,31.702533515468097,1116.3529245476975
241,382,37,57.68222731660232,27.302212168730485,1565.7575892857146,71.80888774516704,21.419493535572684,1565.7575892857146,75.97589397837393,25.048683905983193,888.8919228001646
301,436,32,62.83424944196429,32.904495788724404,1189.3040178571428,69.15889316134982,26.73201257658536,1189.3040178571428,70.61135141473068,29.037223033241336,940.4367547286187
361,480,39,65.9737293956044,27.09419815171311,1327.0245535714287,76.51934066728988,21.244533562161276,1327.0245535714287,83.0087020812247,21.133582960625393,662.6606188322367
421,493,32,67.73246372767858,31.145459862184325,1032.5611607142857,72.0849143134223,23.384070550920296,1032.5611607142857,75.15005814401727,26.125998342466392,795.1981393914473
481,496,39,64.13130723443224,31.5957124292342,1398.8790178571426,72.98314455907229,25.10019375222902,1398.8790178571426,77.41260193941886,27.583983096240036,880.9085243626645
541,500,37,65.66019546332048,30.94483252820105,1270.572767857143,75.02225125516141,21.40335909113903,1270.572767857143,76.62055719627934,21.588226371200154,865.0393837376644
601,500,36,67.94423363095238,28.08542698257688,1154.0075892857142,77.12473928192517,18.298315958616655,1154.0075892857142,80.978500633909,22.378133303609662,684.7739771792761
661,500,31,72.10866935483871,29.690044884983923,864.63125,75.2460001190076,22.551008429765236,864.63125,75.28850251021329,24.815356875073142,766.0564221833879
721,500,41,61.91259799651568,28.91210738626581,1561.5834821428568,73.84942941226288,21.493403286432628,1561.5834821428568,78.61370434350931,24.47534592530272,876.8381219161183
781,500,37,68.6616554054054,27.41855776377352,1159.51875,76.55219917182808,18.916323238606555,1159.51875,81.60491552664918,23.12299961724249,680.6181255139805
841,494,40,60.70910714285715,30.69621596181202,1571.6357142857141,68.93107096354167,23.47134863504068,1571.6357142857141,74.98515078895971,28.23837285877195,1000.5939684416119
901,484,42,58.505590986394566,32.10837112515197,1742.7651785714286,67.67163150524968,26.759787428896804,1742.7651785714286,72.74146211475954,30.95132777840877,1144.8585911800988
961,458,36,58.878807043650795,32.37351814708076,1480.3629464285716,64.4460607458044,26.740061037309978,1480.3629464285716,68.31470511810124,30.100186998610514,1140.6706157483547
1021,402,39,57.30765796703297,32.69664949708141,1665.0013392857143,67.21066205929486,25.307228427493055,1665.0013392857143,69.4090890820049,31.22763458282673,1193.045525801809
1081,359,33,53.84008387445888,30.378897473241715,1523.277232142857,63.24058044639098,21.331875495199892,1523.277232142857,70.67305520771035,27.409057637980776,967.7891781455593
1141,299,33,51.47414772727272,30.16237082072986,1601.3531250000003,60.80747662168561,25.662412455628118,1601.3531250000003,65.70718816973186,31.090594234468657,1131.6627903988488
1201,247,25,48.87742857142857,31.56867933122123,1278.064285714286,56.99479166666667,26.60210318711332,1278.064285714286,59.012566817434205,30.587537819513468,1024.6858295641446
1261,199,20,55.392433035714284,25.307795573506553,892.1513392857141,67.30411105685764,22.512625156111582,892.1513392857141,76.78193744860198,25.92736194007449,464.36125102796035
1321,153,19,47.50827067669174,29.546010340202802,997.3428571428572,60.491693507858194,25.004976551783663,997.3428571428572,64.95780627813365,35.349706410568885,665.8016807154606
1381,122,14,46.99435586734693,29.36192105138062,742.0790178571428,60.40140787760417,26.938989367011825,742.0790178571428,69.846797168703,37.06321706916588,422.1448396381579
1441,93,7,63.70593112244898,27.456628967881738,254.05848214285714,75.78047495039682,17.039372430241205,254.05848214285714,82.7263165237312,17.776124082304463,120.91578433388159
1501,75,10,36.57964285714285,28.11827190939371,634.2035714285714,52.416788736979164,26.435123569338604,634.2035714285714,53.853117290296055,33.84956293468842,461.46882709703954
1561,48,4,55.398102678571426,24.078217926191627,178.4075892857143,71.88907199435764,17.543787878705434,178.4075892857143,70.38277073910362,30.439396089347014,118.46891704358552
1621,45,6,47.31681547619047,18.155216768306435,316.0991071428572,64.2860695167824,18.61440223022653,316.0991071428572,78.3024838096217,15.646520121338021,130.18509714226974
1681,32,4,34.365625,27.690483584768298,262.5375,48.12045627170139,28.37859459045862,262.5375,56.310392680921055,38.297763141907865,174.75842927631578
1741,28,4,35.725558035714286,26.109781868889133,257.09776785714286,52.98902723524306,27.490262282763293,257.09776785714286,58.61165899979441,37.2696347295865,165.55336400082234
1801,26,6,27.97098214285714,15.337129195328178,432.1741071428572,42.00812445746528,17.19393096867776,432.1741071428572,52.67307214569627,35.32727516732909,283.9615671258224
1861,20,4,26.30591517857143,19.24948518802221,294.7763392857143,37.66021728515625,21.496137329642274,294.7763392857143,56.28035695929276,40.683284981944155,174.87857216282896
1921,9,2,28.526562500000004,14.153794642857145,142.946875,49.79383680555556,5.70068359375,142.946875,57.91192305715461,36.899446186266445,84.1761538856908
