time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011775493621826172,0.010169267654418945,[]
61,49,0.0012731552124023438,0.019044160842895508,[]
121,69,0.0019342899322509766,0.024881839752197266,[]
181,91,0.001973867416381836,0.04195761680603027,[]
241,100,0.002505064010620117,0.029283761978149414,[]
301,98,0.002756357192993164,0.037821292877197266,[]
361,91,0.0018696784973144531,0.02739691734313965,[]
421,80,0.0016009807586669922,0.028363466262817383,[]
481,74,0.0017495155334472656,0.03229880332946777,[]
541,61,0.0016498565673828125,0.010497331619262695,[]
601,45,0.0018122196197509766,0.007274150848388672,[]
661,40,0.0014338493347167969,0.009315252304077148,[]
721,30,0.0009171962738037109,0.0041179656982421875,[]
781,12,0.0011227130889892578,0.003426074981689453,[]
841,3,0.0009241104125976562,0.0010991096496582031,[]
