time-step,number of users,exec time,pricing time,two-phases time
1,32,1.7063212394714355,0.12681174278259277,"[0.0163726806640625, 1.689337968826294]"
61,49,3.2361772060394287,0.34932756423950195,"[0.03783392906188965, 3.197730302810669]"
121,69,6.971639394760132,0.31351613998413086,"[0.03446483612060547, 6.936561346054077]"
181,91,10.541828870773315,0.7842326164245605,"[0.043025970458984375, 10.498016357421875]"
241,100,11.484317541122437,0.4403836727142334,"[0.03405952453613281, 11.44950532913208]"
301,98,11.57559847831726,0.4326486587524414,"[0.03742504119873047, 11.537440776824951]"
361,91,10.422717332839966,0.43077516555786133,"[0.036675214767456055, 10.385335683822632]"
421,80,8.343674659729004,0.3057382106781006,"[0.028742313385009766, 8.31428575515747]"
481,74,6.263380765914917,0.47729969024658203,"[0.03590703010559082, 6.226700782775879]"
541,61,6.294327735900879,0.18799638748168945,"[0.0168759822845459, 6.276780605316162]"
601,45,4.601812124252319,0.1317892074584961,"[0.014299154281616211, 4.586916208267212]"
661,40,4.187140703201294,0.1007692813873291,"[0.011571645736694336, 4.175006151199341]"
721,30,2.38628888130188,0.05714893341064453,"[0.006974458694458008, 2.3787424564361572]"
781,12,0.5583157539367676,0.1250779628753662,"[0.010523080825805664, 0.5473129749298096]"
841,3,0.14459776878356934,0.004708528518676758,"[0.0015799999237060547, 0.1425764560699463]"
