time-step,number of users,exec time
1,25,0.06708359718322754
61,25,0.06719231605529785
121,25,0.1246190071105957
181,25,0.09499454498291016
241,25,0.10332512855529785
301,25,0.11378240585327148
361,25,0.08654093742370605
421,25,0.08269381523132324
481,25,0.11254143714904785
541,25,0.13280320167541504
601,25,0.12080550193786621
661,25,0.06536078453063965
721,25,0.09942841529846191
781,25,0.0819087028503418
841,25,0.12163615226745605
