time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
61,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
121,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
181,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
241,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
301,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
361,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
421,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
481,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
541,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
601,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
661,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
721,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
781,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
841,25,2,44.32921875,16.79171875,111.3415625,125153.0,10503.0,44606,309162.0,1918.0,4268
