time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002230405807495117,4.6677916049957275,[]
61,190,0.0037860870361328125,7.670321464538574,[]
121,255,0.00374603271484375,11.873811721801758,[]
181,321,0.004685401916503906,16.440311908721924,[]
241,382,0.005448579788208008,24.596534490585327,[]
301,436,0.005871772766113281,20.32292604446411,[]
361,480,0.006716012954711914,33.367549419403076,[]
421,493,0.00658416748046875,24.60701084136963,[]
481,496,0.00594329833984375,31.890273094177246,[]
541,500,0.006584882736206055,30.822190523147583,[]
601,500,0.00767207145690918,30.131427764892578,[]
661,500,0.007178544998168945,23.860249996185303,[]
721,500,0.006220817565917969,33.72954607009888,[]
781,500,0.006255149841308594,32.84701108932495,[]
841,494,0.008384227752685547,30.29806160926819,[]
901,484,0.006994962692260742,30.292301893234253,[]
961,458,0.006667613983154297,22.43866801261902,[]
1021,402,0.005709648132324219,24.198792695999146,[]
1081,359,0.005289554595947266,18.07148289680481,[]
1141,299,0.00479888916015625,14.65487027168274,[]
1201,247,0.0033998489379882812,8.950492858886719,[]
1261,199,0.0032792091369628906,6.495755910873413,[]
1321,153,0.0028624534606933594,4.52178430557251,[]
1381,122,0.0024042129516601562,2.4403650760650635,[]
1441,93,0.0020122528076171875,1.1837902069091797,[]
1501,75,0.0017745494842529297,0.9885754585266113,[]
1561,48,0.0015404224395751953,0.3347487449645996,[]
1621,45,0.0015017986297607422,0.43568849563598633,[]
1681,32,0.0013108253479003906,0.15233707427978516,[]
1741,28,0.0013806819915771484,0.1545872688293457,[]
1801,26,0.0011646747589111328,0.0003509521484375,[]
1861,20,0.0014624595642089844,0.0762486457824707,[]
1921,9,0.0009908676147460938,0.00023174285888671875,[]
