time-step,number of users,exec time,pricing time,two-phases time
1,144,0.002283334732055664,4.65973687171936,[]
61,190,0.004645824432373047,8.016744613647461,[]
121,255,0.0049228668212890625,12.41396951675415,[]
181,321,0.005483150482177734,16.960856914520264,[]
241,382,0.006188392639160156,24.842503786087036,[]
301,436,0.006631612777709961,21.154812335968018,[]
361,480,0.00655817985534668,34.60934233665466,[]
421,493,0.0067212581634521484,29.245917320251465,[]
481,496,0.0065844058990478516,32.09504747390747,[]
541,500,0.0066912174224853516,31.9110848903656,[]
601,500,0.0066182613372802734,30.756805658340454,[]
661,500,0.007620811462402344,24.30982494354248,[]
721,500,0.006067752838134766,34.09645962715149,[]
781,500,0.0062007904052734375,32.786351919174194,[]
841,494,0.0069293975830078125,29.859708547592163,[]
901,484,0.006659507751464844,30.333763599395752,[]
961,458,0.005837917327880859,22.7375168800354,[]
1021,402,0.005158185958862305,25.169492959976196,[]
1081,359,0.005506992340087891,18.248403072357178,[]
1141,299,0.004686117172241211,14.735417127609253,[]
1201,247,0.003386974334716797,8.403995752334595,[]
1261,199,0.0029664039611816406,6.567306280136108,[]
1321,153,0.002833843231201172,4.504114627838135,[]
1381,122,0.0022668838500976562,2.530182361602783,[]
1441,93,0.0019068717956542969,1.2199656963348389,[]
1501,75,0.0017628669738769531,1.0304028987884521,[]
1561,48,0.0013954639434814453,0.339280366897583,[]
1621,45,0.001417398452758789,0.45514392852783203,[]
1681,32,0.0012054443359375,0.15770792961120605,[]
1741,28,0.0011644363403320312,0.1538715362548828,[]
1801,26,0.001157999038696289,0.00034737586975097656,[]
1861,20,0.0015850067138671875,0.07899856567382812,[]
1921,9,0.0010018348693847656,0.00023889541625976562,[]
