time-step,number of users,avg latency (for the allocated)
1,100,0.0
61,100,0.17147777524993302
121,100,0.46189614480774055
181,100,0.5652239144308733
241,100,0.9184096389819371
301,98,0.45091107374584516
361,92,0.2911822481326639
421,81,0.3654744794092542
481,75,0.5322014023901228
541,69,0.4702963972244577
601,58,0.47085138953313527
661,40,0.5484782047158709
721,26,0.3532445927206608
781,12,0.6575958061571852
841,4,0.8161882876427251
