time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,73,11,38.26919642857143,16.15962398897089,679.0388392857142,58.05152353614269,24.6593416697451,679.0388392857142,61.02937397203948,29.442433598266476,428.6768863075658
61,101,14,43.87018494897959,23.865556257525668,785.8174107142859,61.45242358010912,28.659720276614568,785.8174107142859,63.72735733376411,29.23253971397861,507.8169973273026
121,130,18,43.65667162698413,25.359953361998745,1014.1799107142857,59.96862340856482,30.705106852096858,1014.1799107142857,65.06492213199013,30.52712637391468,628.8314016241778
181,163,21,41.94827806122449,30.059812688976237,1219.0861607142858,55.01489386987435,37.15169466628339,1219.0861607142858,58.48145449071899,38.5876383000438,871.8894556949014
241,205,26,48.55571771978022,29.125305052316673,1337.5513392857147,66.06489654280182,32.00718502238171,1337.5513392857147,71.42052283653847,35.065309993620616,743.06640625
301,234,17,62.91441701680671,30.859706513584218,630.4549107142856,70.93625536151961,26.013153669369142,630.4549107142856,74.5357170931695,29.450690847233847,432.8928094161184
361,246,24,56.931566220238096,27.08206919998314,1033.6424107142857,72.31985021520545,26.666013377384814,1033.6424107142857,78.57699477881715,29.08685146249513,514.1521253083882
421,248,19,65.25098684210526,26.77583048950402,660.23125,78.15498218201755,23.37545936012219,660.23125,82.97156336565097,25.219537614959968,323.5402960526315
481,250,22,60.39372970779221,25.95413123401803,871.3379464285714,75.83818531999685,25.128305970040714,871.3379464285714,80.03414464339114,27.32376077765727,439.2488178453947
541,250,21,57.07527636054423,33.22246847736193,901.4191964285715,68.68780226934523,28.22420039866233,901.4191964285715,76.13430549028821,32.565703119562116,501.17958470394746
601,250,22,59.49567775974025,26.312435536660733,891.0950892857143,72.85251810093118,25.52760607855411,891.0950892857143,81.88337846235795,26.71190038802916,398.56567382812494
661,250,20,58.767477678571446,30.539418688886826,824.6504464285715,66.26868353949652,26.548680938874053,824.6504464285715,72.6424849660773,28.91513743480053,547.1503006784538
721,250,21,62.33290816326529,24.07144861723595,791.0089285714284,77.88508985408399,17.1269503463161,791.0089285714284,82.27797582334745,20.000919623537797,372.16250770970396
781,250,21,61.553869047619045,25.733983267036677,807.3687500000001,74.60239955357143,26.90955271144421,807.3687500000001,80.20148026315789,25.636207227716852,415.7689144736843
841,247,22,58.3640219155844,27.752860525228567,915.9915178571428,71.44109552556817,24.35410338257477,915.9915178571428,75.18062317770634,28.22254144463371,546.0262900904605
901,243,22,59.033218344155834,28.50201696857129,901.2691964285714,73.33337032433714,24.238840918048993,901.2691964285714,79.25439861972937,26.87818628173425,456.403230365954
961,227,21,54.6030824829932,27.398499887398845,953.335267857143,67.95925564236111,27.872421652565592,953.335267857143,71.31570992911968,30.594356067512777,602.3700914884868
1021,207,19,58.671875,23.731840658028585,785.2343750000002,77.76521381578948,21.562236615011443,785.2343750000002,82.54069912136427,24.622667397715148,331.72671669407896
1081,184,19,51.15413533834587,24.82505544851468,928.0714285714284,66.628082453856,26.098190408009188,928.0714285714284,74.67553305163608,29.649500500401455,481.16487201891454
1141,151,18,45.23911210317461,22.813422474757182,985.6959821428572,62.663702317226075,27.02292854779156,985.6959821428572,73.6894931012427,31.213254943271178,473.58912417763145
1201,133,19,38.140742481203006,27.736832092011035,1175.325892857143,51.791578147843566,33.726428696652505,1175.325892857143,60.669672324056435,37.54010997269769,747.2762258429278
1261,105,12,47.49084821428571,25.827915963312744,630.1098214285714,60.62249077690973,31.215586290832594,630.1098214285714,70.29461777001096,34.42584759685176,356.46458675986844
1321,77,12,37.343638392857144,24.036057695043464,751.8763392857142,49.29470486111111,29.172566744461843,751.8763392857142,59.369565729509326,37.72155114790755,487.5652112458882
1381,55,8,39.71199776785714,17.94832646913813,482.30401785714287,51.77290174696181,22.362843060790464,482.30401785714287,61.857163278680105,32.042841398084,305.1426937705592
1441,40,6,39.03311011904762,23.42124576312876,365.8013392857143,49.511379665798614,26.964900390173696,365.8013392857143,62.54609760485197,37.71572435717544,224.72341437088815
1501,35,8,24.804910714285715,23.784297597386647,601.5607142857143,36.25462849934896,28.5406717180429,601.5607142857143,42.632574784128295,37.92105259040822,458.93940172697364
1561,17,2,48.3375,16.146875,103.325,67.3614501953125,3.3945719401041607,103.325,72.43443539268091,9.180490594161181,55.131129214638165
1621,14,2,35.78125,7.248214285714283,128.4375,50.73343912760417,2.1603054470486107,128.4375,54.01595266241777,4.027517218338815,91.96809467516448
1681,11,2,21.51651785714286,3.5249999999999986,156.96696428571428,34.06846788194444,18.843587239583332,156.96696428571428,27.696950812088815,14.51817562705592,144.60609837582237
1741,10,2,20.625223214285715,18.805133928571426,158.74955357142858,33.001369900173614,30.99331325954861,158.74955357142858,27.030222039473685,25.671065481085527,145.93955592105263
1801,8,2,16.158035714285713,14.337946428571428,167.68392857142857,26.444498697916668,24.436442057291668,167.68392857142857,15.825452302631579,14.466295744243421,168.34909539473685
1861,8,2,16.158035714285717,1.7660714285714274,167.68392857142857,26.444498697916664,15.410020616319443,167.68392857142857,15.825452302631579,5.2760074013157885,168.34909539473685
1921,7,1,12.524553571428571,0.0,87.47544642857143,28.68381076388889,0.0,87.47544642857143,14.524760999177634,0.0,85.47523900082237
