time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0011165142059326172,0.010123968124389648,[]
61,49,0.0012083053588867188,0.01920771598815918,[]
121,69,0.001636505126953125,0.02605295181274414,[]
181,91,0.001963376998901367,0.043633222579956055,[]
241,100,0.002439737319946289,0.03259921073913574,[]
301,98,0.0023376941680908203,0.04450726509094238,[]
361,91,0.0022308826446533203,0.028630733489990234,[]
421,80,0.002247333526611328,0.03402972221374512,[]
481,74,0.0022051334381103516,0.03447413444519043,[]
541,61,0.0015935897827148438,0.012481689453125,[]
601,45,0.0011920928955078125,0.006984233856201172,[]
661,40,0.0012831687927246094,0.011353015899658203,[]
721,30,0.0014476776123046875,0.006512880325317383,[]
781,12,0.0012958049774169922,0.003024578094482422,[]
841,3,0.0007698535919189453,0.0010268688201904297,[]
